Smiles,solvent,B_count,ppm_values
O=C(c1ccccc1)c1ccccc1B1OCC(c2ccccc2)(c2ccccc2)O1,[2H]C(Cl)(Cl)Cl,1,32.3
CC(C)P(=[NH+][B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(C(C)C)C(C)C,[2H]C([2H])(Cl)Cl,1,-7.5
CC1Cc2ccccc2N1B(N1c2ccccc2CC1C)N1c2ccccc2CC1C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,29.6
[BH3-][P+](C(C)=C(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-31.7
Cc1ccc(S(=O)(=O)N2Cc3cc(B4OC(C)(C)C(C)(C)O4)c(-c4ccccc4)cc3C2)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,32
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B@@-]1(c3ccccc3)Oc3ccccc3[N@H+]1C2,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,8.1
C=CCCc1cc[n+]2c(c1)-c1cc(CCC=C)cc[n+]1[B-]2(OCC)c1ccc(C)cc1.[Br-],[2H]C(Cl)(Cl)Cl,1,9.1
CC1(C)CCCC(C)(C)N1B(Cl)[Ge](c1ccccc1)(c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,47.3
CC1(C)CCCC(C)(C)N1B(Cl)[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,50.1
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B@@-]1(c3cccc(N)c3)Oc3ccccc3[N@H+]1C2,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,9
C[SiH](C)C1=C(B2C3CCCC2CCC3)CCC[Si]1(c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,70.8
CCCCN=C[C@@H]1C(=C(c2ccccc2)c2ccccc2)OB([Sn](C)(C)C)N1C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,38.2
CC(OC(=O)[B@H-](Br)[P+](C1CCCCC1)(C1CCCCC1)C1CCCCC1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-38.3
CC(C)N(B(P(c1ccccc1)c1ccccc1)[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)C(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,55
CC1(C)CCCC(C)(C)N1B=[Si]([Si](C)(C(C)(C)C)C(C)(C)C)[Si](C)(C(C)(C)C)C(C)(C)C,[2H]C1([2H])OC([2H])([2H])C([2H])([2H])C1([2H])[2H],1,87.7
C[n+]1ccc2ccccc2c1.O[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[2H]C([2H])(Cl)Cl,1,-4.1
CC/[N+](=C\C[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-12.9
CC/[N+](=C/C[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-12.6
C[N+](C)=[B-](C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,[2H]C([2H])(Cl)Cl,1,42.31
[2H][B-]([2H])([2H])[P+](C[C@@H](C(C)=O)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-41
CC1(C)OB(c2ccc([C@@H]3[C@H](C(=O)O)c4ccccc4C(=O)N3c3ccc(Br)cc3)cc2)OC1(C)C,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,27.7
CC1(C)OB(c2ccc([C@@H]3[C@H](C(=O)O)c4ccccc4C(=O)N3c3ccc(F)cc3)cc2)OC1(C)C,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,28.2
CC1(C)OB(c2ccc([C@@H]3[C@H](C(=O)O)c4ccccc4C(=O)N3c3ccc([N+](=O)[O-])cc3)cc2)OC1(C)C,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,32.2
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3cccc([Ga](Cl)Cl)c23)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,70.8
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3cccc([In](Cl)Cl)c23)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,70.5
[BH3-][P+](C[C@@H](C(C)=O)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-40
[BH3-][P+](C[C@@H]([C@@H](C)O)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,40
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(c3ccc4ccccc4c3)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,5.8
CCO[P+]([BH2-]C#N)(OCC)OC1OC(Cn2ccc(NC(=O)c3ccccc3)nc2=O)CC1OC(=O)c1ccccc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,-42.02
CC1=C(c2ccccc2)B(c2ccccc2)C(c2ccccc2)=C(C)[Si](C)(C)[Si]1(C)C,[2H]c1c([2H])c([2H])c(C([2H])([2H])[2H])c([2H])c1[2H],1,72
Cc1ccc2c(c1)[N@H+]1Cc3cc(C(C)(C)C)cc(C(C)(C)C)c3O[B@@-]1(c1ccccc1)O2,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,8.7
CC(C)N(B(c1cccn1Cc1ccccc1)c1cccn1Cc1ccccc1)C(C)C,[2H]C(Cl)(Cl)Cl,1,36.4
Cc1ccc2c(c1)[N@H+]1Cc3cc(C(C)(C)C)cc(C(C)(C)C)c3O[B@@-]1(c1cccc(N)c1)O2,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,8.7
[BH3-][P@@+]1(c2c(C)cc(C)cc2C)[C@@H]2C(C)=C[C@H]1[C@@H]1[C@H]2C(C)=CP1(=O)c1c(C)cc(C)cc1C,[2H]C(Cl)(Cl)Cl,1,-34.7
CC(C)(C)C1=C(B2C3CCCC2CCC3)CC[Si]1(c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,83.2
C/C(=C1/B(n2c3ccccc3c3ccccc32)C2CCCCCCC1CC2)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,58.7
CC(C)CB1OC(=C(c2ccccc2)c2ccccc2)C(/C=N\C(C)(C)C)N1C(C)(C)C,[2H]C([2H])(Cl)Cl,1,34.9
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-]1(Cl)Oc3c(cc(C(C)(C)C)cc3C(C)(C)C)[NH+]21,[2H]C(Cl)(Cl)Cl,1,14.9
C[Si](C)(C)C(B(C1C=Cc2ccccc21)C1C=Cc2ccccc21)([Si](C)(C)C)[Si](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,48.2
CC(C)(C)c1cccc(C(C)(C)C)c1OB(F)Oc1c(C(C)(C)C)cccc1C(C)(C)C,[2H]C(Cl)(Cl)Cl,1,14
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](C#C[Si](C)(C)C)(C#C[Si](C)(C)C)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,-11.1
Cc1cc(C)c(P(B(Cl)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)c2c(C)cc(C)cc2C)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,73.2
C[Sn](C)(C)C(=C=C1CCCCB(n2ccc3ccccc32)C1([Sn](C)(C)C)[Sn](C)(C)C)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,54
Cc1cc(C)c(PB(Pc2c(C)cc(C)cc2C)C([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,83.4
CCB(CC)C1=C([Si](C)(C)C)[Sn](N([Si](C)(C)C)[Si](C)(C)C)(N([Si](C)(C)C)[Si](C)(C)C)C([Si](C)(C)C)=C1CC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,87
CC(C)(C)[NH2+][B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)C1c2ccccc2-c2ccccc21,[2H]C(Cl)(Cl)Cl,1,-4.2
C[Si](C)(C)C(c1ccccc1)C(B(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccc(F)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,74.8
C[Si](C)(C)C(c1ccc(F)cc1)C(B(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,74.7
C[Si](C)(C)[C@H](c1ccccc1)[C@H](B(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,65.8
C[Si](C)(C)C(B(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)C(c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,78.4
CC(C)(C)c1ccc([B-]2(c3ccc(C(C)(C)C)cc3)Oc3cccc4ccc[n+]2c34)cc1,[2H]C(Cl)(Cl)Cl,1,12
COc1ccc(N2C(=O)c3ccccc3[C@@H](C(=O)O)[C@H]2c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)cc1,[2H]C(Cl)(Cl)Cl,1,28.9
CC(C)(C)c1ccc([B-]2(c3ccc(C(C)(C)C)cc3)Oc3ccc(Cl)c4ccc[n+]2c34)cc1,[2H]C(Cl)(Cl)Cl,1,12
CC(C)(C)c1ccc([B-]2(c3ccc(C(C)(C)C)cc3)Oc3ccc([N+](=O)[O-])c4ccc[n+]2c34)cc1,[2H]C(Cl)(Cl)Cl,1,13
CC(=O)c1ccc([B@-]23Oc4ccccc4[N@H+]2Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O3)cc1,[2H]C(Cl)(Cl)Cl,1,7.4
CC(=O)c1cccc([B@-]23Oc4ccccc4[N@H+]2Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O3)c1,[2H]C(Cl)(Cl)Cl,1,8.6
Cc1cccc(C)c1N=C1B(N(C(C)(C)C)[Si](C)(C)C)N(C(C)(C)C)C1=Nc1c(C)cccc1C,[2H]C(Cl)(Cl)Cl,1,41
C[Se]B([Se]C)c1c(C([Si](C)(C)C)[Si](C)(C)C)cc(C([Si](C)(C)C)[Si](C)(C)C)cc1C([Si](C)(C)C)[Si](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,76.6
Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)[PH+](c2ccccc2)c2ccccc2)c(F)c1F,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-9.4
Fc1c(F)c(F)c(B(c2ccccc2N(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,58.8
Fc1c(F)c(F)c([B-](Cl)(c2ccccc2[NH+](c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,[2H]C([2H])(Cl)Cl,1,-2.2
Fc1c(F)c(F)c([B-](Cl)(c2ccccc2N(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F.[Li+],[2H]C([2H])(Cl)Cl,1,-2.4
O[B-](c1ccccc1[NH+](c1ccccc1)c1ccccc1)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-0.8
COc1ccc(C(C(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)[Si](C)(C)C)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,74.9
COc1ccc(C(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C(c2ccccc2)[Si](C)(C)C)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,72.5
Cc1ccc(C(C(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)[Si](C)(C)C)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,77.1
Cc1ccc(C(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C(c2ccccc2)[Si](C)(C)C)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,78.5
Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)[PH+](C2CCCCC2)C2CCCCC2)c(F)c1F,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-13.5
[BH2-]1[P+](c2ccccc2)(c2ccccc2)c2ccccc2[P+]1(c1ccccc1)c1ccccc1.[Br-],[2H]C(Cl)(Cl)Cl,1,-32.5
CC(C)(C)P(=[NH+][B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(C(C)(C)C)C(C)(C)C,[2H]C([2H])(Cl)Cl,1,-9.5
CCC1=C(C)C2=C(c3ccc4[nH]c(-c5cccc(C)n5)nc4c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,3.93
CCC1=C(C)C2=C(c3ccc(NC(=O)Nc4ccccc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,3.93
CCC1=C(C)C2=C(c3ccc(NC(=S)Nc4ccccc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,3.85
CC(C)N1B([Ge](c2ccccc2)(c2ccccc2)c2ccccc2)N(C(C)C)c2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,30.5
CC(C)N1B([Pb](c2ccccc2)(c2ccccc2)c2ccccc2)N(C(C)C)c2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,39.6
CC(C)N1B([Si](c2ccccc2)(c2ccccc2)c2ccccc2)N(C(C)C)c2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,29.9
CC(C)N1B([Sn](c2ccccc2)(c2ccccc2)c2ccccc2)N(C(C)C)c2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,32.4
[BH3-][P+](C[C@@H](C(=O)CCC)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-41
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](c3ccccc3)(c3ccccc3)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,2.7
C[Si](C)(C)C1(B(c2ccccc2)C2([Si](C)(C)C)C=Cc3ccccc32)C=Cc2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,52.8
CC(C)P(c1ccccc1B(c1ccccc1)c1ccccc1P(C(C)C)C(C)C)C(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,43.1
[BH3-][P+](Oc1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-38.6
C[Sn](C)(C)C(C1B(n2c3ccccc3c3ccccc32)C2CCCCCCC1CC2)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,60.8
C[Si](C)(CCC1CC=CCC1)OB(O[Si](C)(C)CCC1CC=CCC1)O[Si](C)(C)CCC1CC=CCC1,[2H]C(Cl)(Cl)Cl,1,14.7
CCCC[Si](CCCC)(CCCC)OB(O[Si](CCCC)(CCCC)CCCC)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,26.2
CC(C)(C)c1ccc(-c2cccc3c2[BH-]([n+]2ccccc2)c2cc(C(C)(C)C)ccc2-3)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,7.6
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3cccc(CN(C)C)c23)c(C)c1,[2H]C(Cl)(Cl)Cl,1,68.7
CC(C)(C)c1ccc(-c2cccc(-c3ccc(C(C)(C)C)cc3)c2[BH2-][n+]2ccccc2)cc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-5.4
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3cccc([Sn](C)(C)C)c23)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,67.2
CC(C)(C)N(B(c1ccccc1)N1C(C)(C)CCCC1(C)C)[Al](c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,42.1
CC(C)(C)N(B(c1ccccc1)N1C(C)(C)CCCC1(C)C)[In](c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,35.5
CC(C)(C)NB(N1C(C)(C)CCCC1(C)C)[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,44.6
C[n+]1cc2ccccc2c2ccccc21.O[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[2H]C([2H])(Cl)Cl,1,-4.1
C[Si](OB(O[Si](C)(c1ccccc1)c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,26.3
CCCC[n+]1ccn(C)c1.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,-12.2
Cc1cc(C)c([B-](F)(c2c(C)cc(C)cc2C)c2cccc3cccc(C[N+](C)(C)C)c23)c(C)c1,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],1,12.2
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3cccc(C[N+](C)(C)C)c23)c(C)c1.O=S(=O)([O-])C(F)(F)F,[2H]C(Cl)(Cl)Cl,1,67.8
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](c3ccc(OC)cc3)(c3ccc(OC)cc3)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,2.6
CC(C)P(c1cccc2cc3cccc(P(C(C)C)C(C)C)c3c(B3Oc4ccccc4O3)c12)C(C)C,[2H]C(Cl)(Cl)Cl,1,15
CC(NB1OC(=C(c2ccccc2)c2ccccc2)C(/C=N/C(C)(C)C)N1C(C)(C)C)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,24.6
CC(C)(C)c1cc(C(C)(C)C)c(NB(Cl)Oc2c(C(C)(C)C)cccc2C(C)(C)C)c(C(C)(C)C)c1,[2H]C(Cl)(Cl)Cl,1,25.6
C[Sn](C)(C)C(=C=C1CCCCB(n2c3ccccc3c3ccccc32)C1([Sn](C)(C)C)[Sn](C)(C)C)[Sn](C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,70.3
CC1(C)CCCC(C)(C)N1[B-](C#C[Si](C)(C)C)=[Si]([Si](C)(C(C)(C)C)C(C)(C)C)[Si](C)(C(C)(C)C)C(C)(C)C.[Li+],[2H]C1([2H])OC([2H])([2H])C([2H])([2H])C1([2H])[2H],1,55.4
CCCC1=C([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)/C1=C(/C=[NH+]/C(C)(C)C)CCC,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,-18.3
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-]1(OP(=O)(c3ccccc3)c3ccccc3)Oc3ccccc3[N+]1=C2,[2H]C(Cl)(Cl)Cl,1,3.57
Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2N=BN2C(C)(C)CCCC2(C)C)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,10.6
Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2NB(Br)N2C(C)(C)CCCC2(C)C)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,30.2
Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2NB(Cl)N2C(C)(C)CCCC2(C)C)c(C)c1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,31
C[n+]1ccc2ccccc2c1.Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,[2H]C([2H])(Cl)Cl,1,-16.8
CO[B-]12n3c4ccc3C(c3ccc(Br)cc3)=c3ccc(n31)=C(c1ccc(Br)cc1)C1=[N+]2C(=C4c2ccc(Br)cc2)C=C1,[2H]C(Cl)(Cl)Cl,1,-15.3
CO[B-]12n3c4ccc3C(c3ccc([N+](=O)[O-])cc3)=c3ccc(n31)=C(c1ccc([N+](=O)[O-])cc1)C1=[N+]2C(=C4c2ccc([N+](=O)[O-])cc2)C=C1,[2H]C(Cl)(Cl)Cl,1,-15.4
CO[B-]12n3c4ccc3C(c3ccccc3)=c3ccc(n31)=C(c1ccccc1)C1=[N+]2C(=C4c2ccccc2)C=C1,[2H]C(Cl)(Cl)Cl,1,-15.3
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](C#C[Si](CC)(CC)CC)(C#C[Si](CC)(CC)CC)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,-11.12
CCCCC1=C([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)/C1=C(/C=[NH+]/C(C)(C)C)CCCC,[2H]C(Cl)(Cl)Cl,1,-18.5
CCC1=C(C)C2=C(c3ccc4nc5c6cccnc6c6ncccc6c5nc4c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,3.93
CC(C)(C)c1ccc([B-]2(c3ccc(C(C)(C)C)cc3)Oc3ccc(-c4c(F)c(F)c(F)c(F)c4F)c4ccc[n+]2c34)cc1,[2H]C(Cl)(Cl)Cl,1,12
[BH3-][P+](CC(C(=O)CCc1ccccc1)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-40
[BH3-][P+](C[C@H]([C@@H](O)CCc1ccccc1)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[2H]C(Cl)(Cl)Cl,1,-40
C=CCB(CC=C)C(CC=C)=C([SiH](c1ccccc1)c1ccccc1)[SiH](c1ccccc1)c1ccccc1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,76.2
C=CCB1CCC[Si](c2ccccc2)(c2ccccc2)C([SiH](c2ccccc2)c2ccccc2)=C1CC=C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,81.3
CC(C)(C)N=C[C@@H]1C(=C(c2ccccc2)c2ccccc2)OB(/C=C(/c2ccc(Cl)cc2)[Sn](C)(C)C)N1C(C)(C)C,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,30.9
c1ccc2c(c1)c1ccccc1n2B(n1c2ccccc2c2ccccc21)n1c2ccccc2c2ccccc21,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,30.1
COc1ccc(-c2ccc3c4c2ccc[n+]4[B-](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)O3)cc1,[2H]C(Cl)(Cl)Cl,1,12
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](C#CCCCCC3=NCCO3)(C#Cc3ccc(C)cc3)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,-9.4
CCCCB1OC(=C(c2ccccc2)c2ccccc2)C(/C=N/[C@@H](C)C2CCCCC2)N1[C@H](C)C1CCCCC1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,33.9
C[C@H](/N=C/C1C(=C(c2ccccc2)c2ccccc2)OB(NC(C)(C)C)N1[C@H](C)C1CCCCC1)C1CCCCC1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,24.6
C[C@H](/N=C/C1C(=C(c2ccccc2)c2ccccc2)OB(C[Si](C)(C)C)N1[C@H](C)C1CCCCC1)C1CCCCC1,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,33.5
CO[B@@-]12N3C4=C(c5ccc(C#N)cc5)C5=[N+]1C(=C(c1ccc(C#N)cc1)c1ccc(n12)C(c1ccc(C#N)cc1)=C3CC4)C=C5,[2H]C(Cl)(Cl)Cl,1,-15.4
c1ccc(C2(c3ccccc3)O[B-]3(Oc4ccc5ccccc5c4-c4c(ccc5ccccc45)O3)[NH+]3CCC[C@@H]32)cc1,[2H]C(Cl)(Cl)Cl,1,8.37
CN(C)c1ccc(-c2ccc3c4c2ccc[n+]4[B-](c2ccc(C(C)(C)C)cc2)(c2ccc(C(C)(C)C)cc2)O3)cc1,[2H]C(Cl)(Cl)Cl,1,11
C#C[B-]1(C#Cc2cc3ccc4cccc5ccc(c2)c3c45)n2c(C)c(CC)c(C)c2C(C)=C2C(C)=C(CC)C(C)=[N+]21,[2H]C(Cl)(Cl)Cl,1,-10.1
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](c3ccc4ccccc4c3)(c3ccc4ccccc4c3)[N+]2=C1C,[2H]C(Cl)(Cl)Cl,1,2.9
c1ccc([B-]23OC(c4ccccc4)(c4ccccc4)Cc4cccc([n+]42)CC(c2ccccc2)(c2ccccc2)O3)cc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1,4.3
OB(c1ccc2ccccc2c1-c1cccc2ccccc12)c1ccc2ccccc2c1-c1cccc2ccccc12,[2H]C(Cl)(Cl)Cl,1,47.1
[BH3-][P+]1(c2ccccc2)OC(c2ccccc2)(c2ccccc2)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@H]2C(c2ccccc2)(c2ccccc2)O1,[2H]C(Cl)(Cl)Cl,1,-36.98
